id,tweets,sentiment
1585980795616776192,"Presiden Joko Widodo meluncurkan metaverse khusus Ibu Kota Negara IKN Nusantara bernama Jagat Nusantara di Djakarta Theatre, Jakarta, Jumat 2810

Turut mendampingi Presiden, Menteri BUMN  dan Menteri Koperasi amp UKM Teten Masduki 
 ",
1585980205721878529,"Kalimantan, khususnya Kalimantan Timur menuju kota dunia dengan konsen green city

Ibu Kota Nusantara, Sejarah dan Peradaban Baru Indonesia ",
1585978199485616128,"Keputusan pemerintah pemindahan Ibu Kota Negara IKN memicu perbincangan publik Mulai dari perihal nama ibu kota Nusantara, uang yang dikeluarkan negara, dampak IKN bagi masyarakat adat di sekitar, hingga untuk siapa sebenarnya ibu kota itu dibangun

",
1585976889952591874,"Gubernur Kalimantan Timur Isran Noor mendoakan orangorang yang menolak pembangunan Ibu Kota Negara IKN Nusantara pendek umur


Semoga doanya tdk berbalik kpdnya   ",
1585972686320459776,"mendoakan orangorang yang menolak pembangunan Ibu Kota Negara  Nusantara pendek umur Isran mengaku kesal dengan berbagai tuduhan yang dilayangkan ke pembangunan IKN Menurutnya, berbagai alasan penolakan pembangunan IKN tak tepat 

",
1585969109925183488," Dibodohi ama org parpol wkwkwk parpol yg gk setuju ibu kota pindah itu krn lahan korup berjamaah nya makin sulit jaman   kota nusantara itu memulai yg baru, krn ibu kota yg skrg itu sudah jd sarang tikus berdasi berjamaah ",
1585968862540877824,"Mengunjungi Ibu Kota Nusantara IKN,Presiden  yang biasanya menggunakan jalur darat, Selasa 251022, menelusuri jalur laut menggunakan KRI Escolar871 Jarak dari Pelabuhan Semayang, Balikpapan ke Pelabuhan Cita Sabut,Penajam Paser Utara ditempuh selama 1 jam
 ",
1585968372927254528,Ratusan pemuda dari 34 provinsi memperingati Hari Sumpah Pemuda Ke94 di Titik Nol Ibu Kota Nusantara Mereka menyepakati lima butir manifesto untuk mendorong kemajuan bangsa  ,
1585968311010893825,"Setelah peluncuran, layar menampilkan Presiden  versi avatar yang kemudian mengajak para peserta memasuki Ibu Kota Nusantara IKN versi digital Dalam video tersebut, Presiden Jokowi mengajak para generasi muda untuk bersatu, bertepatan dengan momen Hari Sumpah Pemuda ",
1585967279761608705,"Mengunjungi Ibu Kota Nusantara IKN, pada Selasa 251022, Presiden Jokowi dan rombongan menelusuri jalur laut menggunakan KRI Escolar871 Jarak dari Pelabuhan Semayang,Balikpapan ke Pelabuhan Cita Sabut, Kec Sepaku, Penajam Paser Utara ditempuh dalam 1 jam
 ",
1585956514392854533,"Kementerian Pemuda dan Olahraga Kemenpora mengadakan acara puncak peringatan Hari Sumpah Pemuda HSP di lokasi Titik Nol Ibu Kota Nusantara IKN, Kabupaten Penajam Paser Utara, Kalimantan Timur, pada 2728 November 2022 ",
1585950018749739009, Yg jelas ibu kota negara bukan kaltim  tp nusantara ,
1585945307790991361,"Smart defense adalah pertahanan ibu kota yg berbasis teknologi, diplomasi, amp kearifan lokal yg terintegrasi sbg bagian dari Strategi Pertahanan Laut Nusantara SPLN yg bersifat semesta dengan melibatkan seluruh komponen amp sumber daya nasional



",
1585944156840816641,"Hai Sobatpora
Kementerian Pemuda dan Olahraga Republik Indonesia Kemenpora RI menggelar diskusi bersama peserta kirab pemuda di Ibu Kota Nusantara IKN, Kabupaten Penajam Paser Utara, Kalimantan TimurDiharap pertemuan ini melahirkan gagasan yang baik dalam membangun bangsa ",
1585940142552158208," 1 Logo halal Jawa
2 Logo G20 Jawa
3 QRIS dibaca Kris Jawa
4 Ibu kota baru namanya Nusantara Asalnya dari Jawa
5 Nama kereta Jawa

Jawa adalah koenci",
1585940005557800960,"Ratusan pemuda dari 34 provinsi memperingati Hari Sumpah Pemuda Ke94 di Titik Nol Ibu Kota Nusantara Mereka menyepakati lima butir manifesto untuk mendorong kemajuan bangsa AdadiKompas  

",
1585933735824084992,"Halo Sobatpora

Peserta kirab pemuda tiba di Ibu Kota Nusantara IKN, Kabupaten Penajam Paser Utara, Kalimantan Timur, Kamis 2710 Mereka tiba dengan membawa bendera masingmasing provinsi yang tersebar di seluruh Tanah Air ",
1585926847702908929,"Presiden Joko Widodo Jokowi meninjau pembangunan infrastruktur kawasan IKN Ibu Kota Nusantara, di Kabupaten Penajam Paser Utara, Provinsi Kalimantan Timur, Selasa 
",
1585926709253402625,  Ikn Ibu Kota nusantara,
1585925233995026432,"Payung hukum IKN UU Nomor 3 tahun 2022 tentang Ibu Kota Negara 

Jambi dukung pembangunan IKN Nusantara 





 ",
1585924570284175360,"Hai Sobatpora

Mewakili Menteri Pemuda dan Olahraga Republik Indonesia Menpora RI Zainudin Amali, Plt Sesmenpora Jonni Mardizal membuka secara resmi kemah pemuda Indonesia di Ibu Kota Nusantara IKN, Kabupaten Penajam Paser Utara, Kalimantan Timur, Kamis 2710 ",
1585922418425884672,INDONESIA IBU  KOTA NUSANTARA,
1585922272224694273,"Pahami inilah alasan mengapa ibu kota negara baru di beri nama nusantara





 
Kepulauan Riau ",
1585914826303291392,"Tahukah kamu alasan nama ibu kota nusantara
Kalimantan Timur




 ",
1585912580727611392,"Pembangunan ibu kota Nusantara membuat Indonesia dibangun secara merata





Banten ",
1585910717592453120,Tenaga kerja di Ibu Kota Nusantara disesuaikan dengan kebutuhan ,
1585910202481508352,Bendungan semoi sepaku dibangun untuk Ibu Kota  Nusantara dan Balikpapan ,
1585904034728185857,"Alasan Memberi nama Ibu Kota Negara baru dengan Nusantara

Sumatera Utara




 ",
1585901637599694848,Tahun 2023 Pemerintah Akan Datangkan Bus Listrik Ke Ibu Kota Nusantara  ,
1585901462630338560, IBU KOTA NUSANTARA,
1585900445645434880,"Ibu Kota Nrgara Baru Nusantara beri dampak positif pada peningkatan ekonomi dan infrastruktur


Gorontalo 



 ",
1585898364259876864,"PTA Samarinda yang diwakili oleh salah satu Hakim Tinggi hadiri acara puncak Peringatan Hari Sumpah Pemuda HSP Ke94 di Titik Nol Ibu Kota Nusantara, Kalimantan Timur 28102022







Foto taken by 
Adm  Nisa ",
1585895305056223232,"Ratusan pemuda dari 34 provinsi memperingati Hari Sumpah Pemuda Ke94 di Titik Nol Ibu Kota Nusantara Mereka menyepakati lima butir manifesto untuk mendorong kemajuan bangsa  
",
1585883158469218305,"Bermula dari Titik Nol Ibu Kota Nusantara, Bersatu Bangun Bangsa 

 
 

 ",
1585883059135471616,"Ini Alasan Pemberian Nama Ibu Kota Negara Baru dengan Nusantara Daerah Istimewa Yogyakarta, IKN Yogyakarta 



 ",
1585882198477271040,Kemah Pemuda Nusantara yang dilaksanakan di Titik Nol Ibu Kota Negara IKN Nusantara sebagai rangkaian kegiatan Puncak peringatan Hari Sumpah Pemuda menghasilkan Manifesto Pemuda Indonesia Hal itu disampaikan Ketua Panitia Nasional Hari Sumpah Pemuda ,
1585882066629308417,Kemah Pemuda Nusantara di Ibu Kota Nusantara IKN hasilkan Manifesto Pemuda Indonesia  ,
1585869131878117376,Diperkirakan jumlah pekerja untuk pembangunan tahap awal infrastruktur Ibu Kota Nusantara  IKN mencapai lebih dari 100000 orang ,
1585863002582310912," PUNCAK PERINGATAN HARI SUMPAH PEMUDA KE 94 Puncak Peringatan Hari Sumpah Pemuda ke94 Tahun 2022 Tgl 28 Oktober 2022 di Ibu Kota Nusantara IKN, Kabupaten Penajam Paser Utara, Kalimantan Timur Tema peringatan HSP tahun ini : Bersatu Bangun Bangsa",
1585854777388593153,Adapun Samarinda berada satu provinsi dengan Ibu Kota Nusantara IKN di Penajam Paser Utara ,
1585851580464537600,"Oleh karena itu, pada kesempatan yang baik ini, bermula dari Titik Nol Ibu Kota Nusantara 

Kemenkumham Banten
Tejo Harwanto
Kakanwil Banten
",
1585842437334790144,"Ibu Kota Nusantara siap jadi pusat ekonomi masa depan 

 ",
1585830163551784960,"Kepala Kantor Pertanahan Kabupaten Halmahera Barat membacakan Sambutan Peringatan Hari Sumpah Pemuda Pada kesempatan yang baik ini, bermula dari Titik Nol Ibu Kota Nusantara, kami mengajak seluruh elemen bangsa menghimpun kekuatan dan semangat untuk bergerak,  ",
1585821337108373504,"Nusantara Festival yang bakal diadakan di Sirkuit Mandalika pada 1113 November 2022, bakal dimeriahkan sederet artis Ibu Kota Ada Wika Salim
 ",
1585809905667411974,"Sejarah  Baru , Peradaban Baru Ibu Kota Nusantara ",
1585804017237725186,"Peserta Kirab Pemuda Tiba di Ibu Kota Nusantara   

 ",
1585803234458800128,Peringatan Hari Sumpah Pemuda 2022 Akan Digelar di Ibu Kota Nusantara IKN  ,
1585801142625538048,"Setidaknya ada tiga hal, yaitu: 1 Pemekaran Provinsi Papua dan Papua Barat 2 Pembentukan daerah khusus Ibu Kota Negara Nusantara IKN di Kalimantan Timur dan 3 Perubahan status Daerah Khusus Ibukota Jakarta setelah ibukota negara dipindahkan ke IKN",
1585779907619352576,"Kepala Kantor KSOP Kelas I Balikpapan beserta seluruh pejabat dan staff mengucap Selamat Hari Sumpah Pemuda 28 Oktober 2022

Saatnya pemuda berkontribusi nyata mewujudkan Indonesia maju dalam membangun Ibu Kota Nusantara



 ",
1585758874916618240,"Presiden RI Joko Widodo optimis upacara peringatan HUT RI pada 17 Agustus 2024 mendatang dapat digelar di Ibu Kota Nusantara IKN

    ",
1585752530981912576,"Peringatan Hari Sumpah Pemuda ke94 akan digelar di Ibu Kota Nusantara Kalimantan Timur, 28 Oktober 2022 dg mengusung tema, Bersatu Bangun Bangsa 

Bulan Pemuda ini dimeriahkan dg aneka kegiatan dan Pertemuan Forum Rektor utk kepentingan mengarusutamakan pembangunan kepemudaan ",
1585715763213611009,"Presiden Joko Widodo meninjau pembangunan infrastruktur kawasan Ibu Kota Nusantara IKN, di Kabupaten Penajam Paser Utara, Provinsi Kalimantan Timur, pada Selasa, 25 Oktober 2022 ",
1585702154186018821,"Presiden Joko Widodo  menerima Dewan Penasihat Ibu Kota Nusantara IKN, Tony Blair di Istana Merdeka, Jakarta, pada Rabu, 19 Oktober 2022 ",
1585699689004904449,"Ibu Kota Nusantara IKN merupakan wujud perubahan peradaban Indonesia dgn menghadirkan konsep pembangunan Indonesiasentris Melalui pembangunan IKN, Presiden  mengatakan, pembangunan amp angka perekonomian daerah yg tinggi nantinya tidak lagi hanya terpusat di Pulau Jawa ",
1585699046580109312,"Presiden  menegaskan bahwa pemindahan ibu kota ke Nusantara merupakan langkah Indonesia untuk membangun budaya kerja,pemikiran,amp basis ekonomi baru Sebagai negara besar, menurut Presiden, Indonesia harus berani memiliki agenda besar untuk melangkah demi kemajuan bangsa ",
1585685844555313152,Peringatan Hari Sumpah Pemuda tahun 2022 Digelar di Ibu Kota Nusantara ,
1585675857108283392,"Kementerian PUPR terus percepat pembangunan infrastruktur dasar pendukung Kawasan Inti Pusat Pemerintahan KIPP Ibu Kota Nusantara atau IKN Pembangunan itu meliputi jalan dan jembatan, bendungan, drainase, intake air baku, hunian bagi pekerja serta penyiapan lahan kawasan ",
1585668817757536257,Menteri Ketenagakerjaan menegaskan bahwa tenaga kerja di Ibu Kota Nusantara disesuaikan kebutuhan ,
1585667774235348992,"Bendungan Sepaku Semol dibangun untuk IKN Ibu Kota Nusantara amp Balikpapan
 ",
1585667140107251714,Menteri PUPR menegaskan bahwa Bendungan Sepaku Semoi dibangun untuk Ibu Kota Nusantara dan Balikpapan ,
1585655597382307841,Peserta Kirab Pemuda Tiba di Ibu Kota Nusantara ,
1585650378452119553,Bendungan yang berada di Kecamatan Sepaku ini nantinya akan diproyeksikan sebagai infrastruktur penyediaan kebutuhan air baku dan pengendalian banjir di kawasan Ibu Kota Negara IKN Nusantara  ,
1585649430723964933,Pemerintah sedang menyiapkan SDM yang dilatih kompetensinya untuk bekerja di Ibu Kota Nusantara ,
1585649162443321344,"Kabar Ibu kota : Tahap pembangunan IKN sesi pembangunan tol 





 ",
1585648833945817095,"Jaga Kedaulatan Laut Indonesia, pesan yang dituliskan Presiden RI Joko Widodo Jokowi saat on board di KRI Escolar871 dalam rangka mengunjungi IKN Ibu Kota Nusantara ",
1585628768919752706,"Sambut HSP 2022, Peserta Kirab Pemuda Tiba di Ibu Kota Nusantara     ",
1585612094854299648,"Bendungan Sepaku Semoi, bendungan batu lepek dan bendungan selamayu  dibangun untuk menyediakan air baku kawasan Ibu Kota Nusantara dan Balikpapan

 ",
1585602712426758145,"Kementerian PUPR berkolaborasi dengan   dalam rangka pengawasan dan pengamanan pembangunan proyek strategis, terkait infrastruktur di Ibu Kota Negara IKN Nusantara, Kalimantan Timur



 ",
1585597440472018944,"Peringatan HSP ke94, Peserta Kirab Pemuda Nusantara Tiba di Ibu Kota Nusantara ",
1585595210087530497,"Bendungan Sepaku Semoi di Kabupaten Penajam Paser Utara, Kalimantan Timur, sudah mencapai 71,33 persen Bendungan ini menjadi infrastruktur pendukung Ibu Kota Nusantara dan Balikpapan ",
1585589187700350977,"IBU KOTA NUSANTARA: SUATU GAGASAN BESAR BANGSA INDONESIA

Kalimantan Timur telah menjadi lokasi strategik bagi pentadbiran Jokowi untuk mengilustrasikan Ibu Kota Nusantara Suatu gagasan bandar raya dunia yang menjadi impian rakyat Indonesia 
 ",
1585582908907016193,"Peluang tersebut termasuk: potensi pengembangan global halal hub, Ibu Kota Negara Nusantara, dan hilirisasi komoditas, hingga produksi baterai EV",
1585574599256702977,"Presiden Jokowi Tinjau Pembangunan Infrastruktur IKN

Presiden Joko Widodo meninjau pembangunan infrastruktur kawasan Ibu Kota Nusantara IKN, di Kabupaten Penajam Paser Utara, Provinsi 



 ",
1585569236713209856,"  Jangan disebut kami tdk ada lahan, kami tdk prnh diajak berunding atau sosialiasi ditempatkannya ibu kota ini, imbuhnya

 Ketarketir Masyarakat Adat Tersingkir dari Ibu Kota Nusantara selengkapnya di sini: 
 ",
1585565324778573824,Tenaga kerja di Ibu kota Nusantara disesuaikan dengan kebutuhan ,
1585563343955578880,"PUPR Bangun Intake Sungai Sepaku untuk Suplai Air Baku IKN

Kementerian PUPR terus mempercepat pembangunan infrastruktur dasar pendukung Kawasan Inti Pusat Pemerintahan KIPP Ibu Kota Nusantara atau IKN  ",
1585562652226441216,"ementerian Pekerjaan Umum dan Perumahan Rakyat PUPR terus mempercepat pembangunan infrastruktur dasar pendukung Kawasan Inti Pusat Pemerintahan KIPP Ibu Kota Nusantara atau IKN 

 ",
1585560475299086337,"Soal ketenagakerjaan di Ibu Kota Nusantara sesuai dengan kebutuhan pembangunan Nantinya, pemerintah pusat bersama pemerintah daerah melakukan edukasi dengan menyiapkan sumber daya manusia yang siap pakai melalui pelatihanpelatihan

Jokowi Gas Pol Penyerapan Tenaga Kerja ",
1585559800947306497,"Bendungan Sepaku Semoi yang berada di Kabupaten Penajam Paser Utara, Kalimantan Timur akan diproyeksikan sebagai infrastruktur penyediaan kebutuhan air baku dan pengendalian banjir di kawasan Ibu Kota Negara IKN Nusantara

Jokowi Gas Pol Infrastruktur ",
1585556210153291776,Jokowi berencana mengajak calon investor berkunjung ke Ibu Kota Nusantara IKN pada awal 2023 GBK Senayan Hasil Tes Otak Mekkah Nikita Mirzani Pique Assalamualaikum UEL Jasuke Antonio Conte Decul Europa League Tidur 8 ,
1585553783949434882," ibu bagi kehidupan, ibu kota bagi nusantara",
1585541219048095745,"Kementerian PUPR mengajak Kejaksaan RI untuk memantau sejumlah proyek pembangunan di Ibu Kota Negara IKN Nusantara, di Kalimantan Timur

 
 ",
1585534447092641792,"di kawasan Ibu Kota Nusantara IKN



",
1585534441333870592,"Presiden Jokowi Tinjau Pembangunan Infrastruktur IKN

Presiden Joko Widodo meninjau pembangunan infrastruktur kawasan Ibu Kota Nusantara IKN, di Kabupaten Penajam Paser Utara, Provinsi Kalimantan Timur, pada Selasa, 25 Oktober 2022 Presiden menyampaikan bahwa sejumlah ",
1585525082935693312,"IKN Nusantara jadi inspirasi baru bagi Ibu Kota lain di dunia





Bengkulu ",
1585524204761399298,"IKN Nusantara jadi inspirasi baru bagi Ibu Kota lain di dunia





Sumatera Barat ",
1585523376096886784,"Kunjungan Presiden Jokowi ke Kawasan Ibu Kota Negara Nusantara

Sumber: Biro Pers, Media, dan Informasi Sekretariat Presiden

Kemenkumham Gorontalo
Heni Susila Wardoyo

Humas Lapas Pohuwato, Oktober 2022 ",
1585522937087639552,"Badan Pengatur Jalan Tol BPJT Kementerian PUPR siap menguji coba sistem pembayaran tol nontunai tanpa henti atau multi lane free flow MLFF dengan aplikasi Cantas di Tol BalikpapanSamarinda, dekat Ibu Kota Negara IKN Nusantara

  ",
1585508353848975360,"Gubernur Jawa Barat  menegaskan mendukung penuh pembangunan Ibu Kota Negara Nusantara Ia mengajak para pengusaha di Jawa Barat untuk berinvestasi di IKN, baik pengusaha kuliner maupun infrastruktur Hal itu diungkapkan Kang Emil di Gedung Sate ",
1585508076097896448,"Menindaklanjuti agenda market sounding jajak pasar yang dilaksanakan pada 18 Oktober 2022, pemerintah akan menggelar sosialisasi tentang Kerja sama Pemerintah dan Badan Usaha KPBU bagi para calon investor Ibu Kota Nusantara IKN ",
1585506622062743552," Ibu bagi kehidupan 
IKN berarti Ibukota  Nusantara 
Ibu Kota  Ibu Kehidupan 

Salahnya itu dimana druuuunnn 
",
1585499452504096769,"IKN Nusantara jadi insipirasi Ibu Kota degan mindset Ekonomi baru

Jambi 



 ",
1585493548018724864,"Jokowi menyatakan, pembangunan gedunggedung yang digarap swasta di Ibu Kota Negara IKN Nusantara akan mulai terlihat pada awal tahun 2023


Donat

Jasuke
Rihanna
Tidur 8
GBK Senayan
Nahida ",
1585490108488482816,  ibu kota negara nusantara indonesia maju,
1585488508705075200,"Presiden Joko Widodo Jokowi menelusuri jalur laut dengan menggunakan KRI Escolar871 untuk menuju Pelabuhan Cita Sabut, Kecamatan Sepaku, Kabupaten Penajam Paser Utara, Kalimantan Timur, yang merupakan lokasi Ibu Kota Nusantara IKN, Selasa ",
1585488469895565312,Kemenpora menggelar kirab pemuda Nusantara dari Kutai ke Ibu Kota Nusantara IKN dalam rangka hari sumpah pemuda ke94  ,
1585488204789993472,"Presiden Joko Widodo Jokowi optimistis Upacara Peringatan HUT ke79 RI pada 17 Agustus 2024 bisa digelar di Istana Ibu Kota Nusantara IKN

Keren nih
Cc  
 
 ",
1585485838271455234,"Jokowi Gaspol Penyerapan Tenaga Kerja

Pemerintah melalui Menteri Tenaga Kerja sedang menyiapkan SDM yang dilatih kompetensinya untuk bekerja di Ibu Kota Nusantara ",
1585485264000282624,"IBU KOTA NEGARA NUSANTARA

Lima Butir Maklumat Rakyat Kalimantan Dukung IKN Nusantara ",
