date,id,tweets,sentiment,processed_tweets
2022-03-16,1503893769464479745,sebagai penyeimbang lingkungan dari pembangunan akan dibuka lahan hijau khusus persemaian atau nursery bibit presiden jokowi resmikan pusat persemaian mentawir di ibu kota negara nusantara,,penyeimbang lingkungan dibuka lahan hijau khusus persemaian nursery bibit resmikan pusat persemaian mentawir
2022-03-16,1503893668385550340,jadi ikn itu ibu kota negara atau ibu kota nusantara sih,,sih
2022-03-16,1503891696710746114,mohon bisa dijelaskan pak jokowi yang mulia ini mewujudkan citacita besar yakni pembangunan ibu kota nusantara mandat dari mana,,mohon mulia mewujudkan citacita mandat
2022-03-16,1503890417669967877,"bismillah

nusantara ini terlalu luas untuk kita kuasai sendiri pada tanggal  maret  penyatuan tanah dan air adalah simbol bhinneka tunggal ika 
kita akan memulai citacita dan pekerjaan besar untuk sebuah ibu kota nusantata 

 pelihara bhinneka tunggal ika",,"bismillah

nusantara luas kuasai tanggal  maret  penyatuan air simbol bhinneka tunggal ika 
kita citacita pekerjaan nusantata 

 pelihara bhinneka tunggal ika"
2022-03-16,1503890138409037825,sejumlah menteri kabinet indonesia maju menemani presiden  berkemah di ibu kota negara ikn nusantara termasuk menteri bumn,,menteri kabinet maju menemani  berkemah menteri bumn
2022-03-16,1503888792012263425,presiden jokowi bcara soal pembangunan ibu kota negara ikn nusantara,,bcara
2022-03-16,1503888198581202945,"menteri bumn  bersama sejumlah menteri mendampingi presiden joko widodo berkemah di ibu kota negara nusantara ikn

erick thohir  di sini dari titik nol ikn ini sejarah itu dimulai bismillahirrahmanirrahim",,"menteri bumn  menteri mendampingi berkemah ikn

erick thohir  sejarah bismillahirrahmanirrahim"
2022-03-16,1503884486093811717,"ibu kota negara baru namanya nusantara
ibukota negara indonesia namanya jakarta

saya pahamnya sih gitu",,"namanya nusantara
ibukota namanya jakarta

saya pahamnya sih gitu"
2022-03-16,1503884145256460288,sejumlah menteri tampak khidmat saat menyaksikan prosesi penyerahan tanah dan air dari setiap gubernur kepada presiden penyerahan dilakukan di titik nol kilometer ibu kota nusantara ujar,,menteri khidmat menyaksikan prosesi penyerahan air gubernur penyerahan kilometer
2022-03-15,1503883212149637120,pada hari ini kita hadir bersama di sini dalam rangka sebuah citacita besar dan pekerjaan besar yang akan kita mulai yaitu pembangunan ibu kota nusantara kata jokowi usai prosesi ritual,,hadir rangka citacita pekerjaan prosesi ritual
2022-03-15,1503882666370027522,ritual kendi nusantara yang digelar presiden joko widodo jokowi bersama seluruh gubernur seindonesia dinilai sebagai simbol harapan terhadap ibu kota negara baru di sepaku penajam paser utara kalimantan timur,,ritual kendi digelar gubernur seindonesia dinilai simbol harapan sepaku penajam paser utara
2022-03-15,1503882166668726274,"hari ini saya bermalam di ibu kota negara nusantara bersama bapak presiden  

itulah momen menteri bumn erick thohir berkemah bersama presiden  jokowi di ikn",,"bermalam  

itulah momen menteri bumn erick thohir berkemah "
2022-03-15,1503880754409148416,"menteri bumn  bersama sejumlah menteri mendampingi presiden jokowi berkemah di ibu kota nusantara

erick thohir  perkemahan merupakan kegiatan lanjutan presiden setelah prosesi penggabungan tanah dan air dari  provinsi di titik nol ikn",,"menteri bumn  menteri mendampingi berkemah nusantara

erick thohir  perkemahan kegiatan lanjutan prosesi penggabungan air  provinsi"
2022-03-15,1503879170035650560,"di titik nol km 
di sinilah sejarah baru bangsa indonesia di mulai

hal itu di sampaikan  saat mendampingi presiden jokowi berkemah di ibu kota nusantara",,"km 
di sejarah bangsa mulai

hal  mendampingi berkemah"
2022-03-15,1503878459801620483,presiden joko widodo bersama gubernur dari  provinsi melakukan proses penyatuan tanah dan air di titik nol lokasi ibu kota nusantara provinsi kalimantan timur,,gubernur  provinsi proses penyatuan air lokasi provinsi
2022-03-15,1503878125221908480,"saat presiden menikmati malam di ikn

udara sejuk dan cuaca cerah terasa pada malam hari di ibu kota nusantara ikn di tempat presiden joko widodo bermalam senin  maret 
ada mas mentri bumn erick thohir juga",,"menikmati malam ikn

udara sejuk cuaca cerah malam bermalam senin  maret 
ada mas mentri bumn erick thohir"
2022-03-15,1503876725813379072,softbank tidak jadi menanam investasi di proyek ibu kota negara ikn nusantara di kalimantan timur,,softbank menanam investasi proyek
2022-03-15,1503875962659778566,"titik nol ikn di sini sejarah itu dimulai

bersama beberapa menteri lainnya menteri bumn erick thohir mendampingi presiden joko widodo berkemah di ibu kota negara nusantara senin",,"sejarah dimulai

bersama menteri menteri bumn erick thohir mendampingi berkemah senin"
2022-03-15,1503871869522366464,pemerintah berkomitmen untuk mengawali pembangunan ibu kota negara nusantara dengan melakukan rehabilitasi hutan yang ada,,berkomitmen mengawali rehabilitasi hutan
2022-03-15,1503870927892729860,penyatuan tanah dan air nusantara sebagai tanda ibu kota negara nusantara adalah milik seluruh bangsa indonesia,,penyatuan air tanda milik bangsa
2022-03-15,1503870617262563331,presiden jokowi mengungkapkan bahwa penyatuan tanah dan air dari seluruh provinsi di indonesia menjadi tonggak bagi bangsa indonesia dalam rangka mewujudkan citacita besar yaitu pembangunan ibu kota negara nusantara,,penyatuan air provinsi tonggak bangsa rangka mewujudkan citacita
2022-03-15,1503870256393392130,untuk mengawali pembangunan ibu kota nusantara ikn dengan merehabilitasi hutan yang ada,,mengawali merehabilitasi hutan
2022-03-15,1503868655267983368,presiden kembali menegaskan bahwa pemerintah berkomitmen untuk mengawali pembangunan ibu kota nusantara ikn dengan merehabilitasi hutan yang ada,,berkomitmen mengawali merehabilitasi hutan
2022-03-15,1503868645511946250,agar bisa mengawali pembangunan ibu kota nusantara ikn dengan cara merehabilitasi hutan yang ada,,mengawali merehabilitasi hutan
2022-03-15,1503867434834751491,untuk siapa jokowi bangun ibu kota nusantara,,bangun
2022-03-15,1503865124553392130,"wowada pak erick thohir dan pak basuki hadimuljono menemani pak jokowi saat berkemah di ibu kota negara nusantara
menurut kepala sekretariat kepresidenan heru budi hartonoada  menteri dan gubernur kaltim yang ikut berkemah",,"wowada erick thohir basuki hadimuljono menemani berkemah nusantara
menurut sekretariat kepresidenan heru budi hartonoada  menteri gubernur kaltim berkemah"
2022-03-15,1503861198600929283,"satukan tanah air
untuk ibu kota negara nusantara

terima kasih pakde  
sudah mewujudkannya",,"satukan air
untuk nusantara

terima kasih pakde  
sudah mewujudkannya"
2022-03-15,1503850297260535812,"sejengkal pun pak presiden jokowi tidak takut

presiden jokowi menolak mentah amerika serikat dan barat di dalam aliansi north atlantic treaty organization nato yg ingin terlibat dalam pembangunan ibu kota ikn nusantara",,"sejengkal takut

presiden menolak mentah amerika serikat barat aliansi north atlantic treaty organization nato yg terlibat"
2022-03-15,1503833794213687296,"jadi kepanjangan dari ikn nusantara itu ibu kota negara nusantara 

di mesin pencarian ternyata memang tulisannya ikn nusantara ya jadi bukan ikn ri",,"kepanjangan 

di mesin pencarian tulisannya ya ri"
2022-03-15,1503819981833658369,pak nama ibu kota jangan pakai nusantara napa nggak kreatif banget kliatan maksa pak wkwkwk ganti aja,,nama pakai napa nggak kreatif banget kliatan maksa wkwkwk ganti aja
2022-03-15,1503803276697157632,pembangunan ibu kota nusantara akan di awali dg merehabilitasi hutan yang ada agar area di ikn dan sekitarnya sbg fungsi yaitu sbg hutan tropis,,awali dg merehabilitasi hutan area sbg fungsi sbg hutan tropis
2022-03-15,1503801933043486721,usai bermalam di ibu kota nusantara ikn kabupaten penajam paser utara provinsi kalimantan timur presiden  dan ibu iriana menuju bandar udara internasional sultan aji muhammad sulaiman sepinggan kota balikpapan selasa,,bermalam kabupaten penajam paser utara provinsi  iriana bandar udara internasional sultan aji muhammad sulaiman sepinggan balikpapan selasa
2022-03-15,1503800283633111043,habis liat tiktok ada warga bali yg merah dan kecewa karna gubernutnya tdk datang ke nusantaraibu kota baru dan malah ngekawal si cuan maharani pdhal gubernur lain aja dteng smua lesehan,,habis liat tiktok warga bali yg merah kecewa karna gubernutnya tdk nusantaraibu ngekawal si cuan maharani pdhal gubernur aja dteng smua lesehan
2022-03-15,1503799185338159104,kemah di ibu kota negara ikn nusantara menteri bumn erick thohir dan sejumlah menteri menemani presiden jokowi kemah di ikn,,kemah menteri bumn erick thohir menteri menemani kemah
2022-03-15,1503788728242012161,suku asli penajam paser utara  lokasi ibu kota negara nusantara  mengaku khawatir akan terusir dari tanah leluhurnya sendiri di tengah kegiatan berkemah presiden jokowi dan para gubernur,,suku asli penajam paser utara  lokasi  mengaku khawatir terusir leluhurnya kegiatan berkemah gubernur
2022-03-15,1503776704124407821,istana negara di ikn nusantara akan dibangun di dataran tertinggi  jakarta  presiden joko widodo jokowi mengatakan istana negara di ibu kota negara ikn nu,,istana dibangun dataran tertinggi  jakarta  istana nu
2022-03-15,1503775733314895878,perkiraan presiden ikn nusantara dibangun memakan waktu  tahun  jakarta  presiden joko widodo memperkirakan pembangunan ibu kota negara ikn nusantara,,perkiraan dibangun memakan   jakarta 
2022-03-15,1503770314576044033,kemah di ibu kota negara ikn nusantara menteri bumn erick thohir dan sejumlah menteri menemani presiden jokowi kemah di ikn seruu bett yaa,,kemah menteri bumn erick thohir menteri menemani kemah seruu bett yaa
2022-03-15,1503768233760931840,aksi presiden jokowi menginap di kawasan ibu kota negara ikn nusantara dengan memanfaatkan tenda turut diberitakan media asing,,aksi menginap memanfaatkan tenda diberitakan media asing
2022-03-15,1503765788196749313,"china dikabarkan jadi investor di ibu kota negara nusantara ini penjelasan luhut


sudah banyak yg menduga pak",,"china dikabarkan investor penjelasan luhut


sudah yg menduga"
2022-03-15,1503762167325413377,beliau turut meluangkan masa berkhemah dan menikmati alam semula jadi di salah satu tapak yang akan dibangunkan ibu kota nusantara bagi menggantikan jakarta,,beliau meluangkan berkhemah menikmati alam salah tapak dibangunkan menggantikan jakarta
2022-03-15,1503761934121783296,ibu kota nusantara dijaga oleh nusantaranger,,dijaga nusantaranger
2022-03-15,1503754241915109379,bakal seru deh kayaknyaa kemah di ibu kota negara ikn nusantara menteri bumn erick thohir dan sejumlah menteri menemani presiden jokowi kemah di ikn,,seru deh kayaknyaa kemah menteri bumn erick thohir menteri menemani kemah
2022-03-15,1503753921877192704,herman deru bawa air sungai musi dan tanah bukit siguntang ke ibu kota nusantara,,herman deru bawa air sungai musi bukit siguntang
2022-03-15,1503753843339067399,"air dan tanah yg di bawa pak  tuk prosesi penyatuan di titik nol ibu kota negara ikn nusantara di kecamatan sepaku kabupaten panajam paser utara ppu kalimantan timur trnyta dari dua gunung di jawa tengah
klik untuk baca",,"air yg bawa  tuk prosesi penyatuan kecamatan sepaku kabupaten panajam paser utara ppu trnyta gunung jawa tengah
klik baca"
2022-03-15,1503752672138117131,sejumlah menteri akan menemani presiden jokowi berkemah di ibu kota negara ikn nusantara salah satu nya menteri bumn erick thohir mantulss yaa,,menteri menemani berkemah salah nya menteri bumn erick thohir mantulss yaa
2022-03-15,1503752441082580996,puisi segenggam tanah dan air karya ketum pp muhammadiyah haedar nashir itu terkait ritual pengumpulan tanah dan air di titik nol calon ibu kota baru nusantara ikn senin  maret,,puisi segenggam air karya ketum pp muhammadiyah haedar nashir terkait ritual pengumpulan air calon senin  maret
2022-03-15,1503751360780587018,kebinekaan dan persatuan indonesia tergambarkan secara kuat dalam rangka membangun ibu kota nusantara,,kebinekaan persatuan tergambarkan kuat rangka membangun
2022-03-15,1503751359111249920,dewan adat dayak kabupaten penajam paser utara ppu kaltim saat bertemu presiden joko widodo di lokasi kemah pada kawasan titik nol ibu kota negara ikn nusantara mengusulkan memperoleh redistribusi tanah objek reforma agraria,,dewan adat dayak kabupaten penajam paser utara ppu kaltim bertemu lokasi kemah mengusulkan memperoleh redistribusi objek reforma agraria
2022-03-15,1503750383033856014,pengamat tidak ada investor mau investasi ke ibu kota nusantara beban   lewat,,pengamat investor investasi beban  
2022-03-15,1503749014365351938,"ibu kota nusantara
bukan ibu kota negara ri yaaa",,"nusantara
bukan ri yaaa"
2022-03-15,1503748295554113540,"semoga allah swt memberikan kemudahan dan kelancaran untuk upaya kita membangun ibu kota nusantara ini

presiden joko widodo",,"semoga allah swt kemudahan kelancaran upaya membangun ini

presiden"
2022-03-15,1503748038795608066,penyatuan tanah dan air dari seluruh provinsi ini menjadi tonggak sejarah bagi bangsa indonesia dalam rangka mewujudkan citacita besar yakni pembangunan ibu kota nusantara penyatuan tanah dan air ini adalah simbol kebinekaan dan persatuan indonesia,,penyatuan air provinsi tonggak sejarah bangsa rangka mewujudkan citacita penyatuan air simbol kebinekaan persatuan
2022-03-15,1503747865256280065,"titik nol ibu kota negara nusantara siang ini seluruh gubernur atau yang mewakili dari  provinsi hadir dengan membawa tanah dan air dari daerah masingmasing juga ada  tokoh masyarakat dari kalimantan timur

presiden joko widodo",,"siang gubernur mewakili  provinsi hadir membawa air daerah masingmasing  tokoh masyarakat timur

presiden"
2022-03-15,1503747222185381896,presiden  dan para gubernur se indonesia satukan tanah air untuk ibu kota negara nusantara,, gubernur satukan air
2022-03-15,1503746215363715081,presiden dan ibu iriana kembali ke jakarta usai bersama di ibu kota nusantara,,iriana jakarta kota nusantara
2022-03-15,1503742311226048512,kasetpres heru budi hartono menjelaskan rangkaian kegiatan yang akan dilakukan oleh presiden  selama kunker di prov kaltim seninselasa  maret   diawali dengan kunjungan presiden ke kawasan titik nol kilometer ibu kota negara ikn nusantara,,kasetpres heru budi hartono rangkaian kegiatan  kunker prov kaltim seninselasa  maret   diawali kunjungan kilometer
2022-03-15,1503740944868421636,ibu kota aja pake ritual jawa wkwk menjawakan nusantara nkri harga jawa,,aja pake ritual jawa wkwk menjawakan nkri harga jawa
2022-03-15,1503740468072529929,andi sudirman  sulsel siap support logistik pangan untuk ibu kota nusantara,,andi sudirman  sulsel support logistik pangan
2022-03-15,1503740302925963279,masyarakat adat di kawasan ibu kota negara ikn nusantara di kalimantan timur meminta jaminan ruang hidup di atas lahan yang diwariskan turuntemurun mereka khawatir lahan adat dirampas demi pembangunan megaproyek ikn,,masyarakat adat jaminan ruang hidup lahan diwariskan turuntemurun khawatir lahan adat dirampas megaproyek
2022-03-15,1503739300206485506,presiden ri joko widodo bersama sejumlah pejabat negara berkemah di titik calon lokasi istana negara di ibu kota nusantara untuk rekanrekan asn yang terpilih mari bersiap untuk bekerja di ibu kota nusantara,,ri pejabat berkemah calon lokasi istana rekanrekan asn terpilih mari
2022-03-15,1503738920319729669,menko marves luhut b pandjaitan memastikan komitmen abu dhabi dan kemungkinan keterlibatan cina dalam proyek pembangunan ibu kota baru nusantara,,menko marves luhut b pandjaitan komitmen abu dhabi keterlibatan cina proyek
2022-03-15,1503738435831738370,woiiikenapa namanya ibu kota negara nusantara  negara kesatuan republik indonesia mau dikemanain  blegedezzzz,,woiiikenapa namanya  kesatuan republik dikemanain  blegedezzzz
2022-03-15,1503738001092145159,pembangunan ibu kota negara akan dibangun oleh kementerian pupr secara bertahap pada  dengan  pilar visi ikn nusantara berikut ini,,dibangun kementerian pupr bertahap   pilar visi
2022-03-15,1503736922031927298,udara sejuk dan cuaca cerah terasa pada malam hari di ibu kota nusantara ikn di tempat presiden  bermalam senin  maret  beliau  tampak mengenakan jaket merah bermotif g dan sarung bermotif kotak keluar dari tenda tempatnya bermalam sekitar pukul  wita,,udara sejuk cuaca cerah malam  bermalam senin  maret  beliau  mengenakan jaket merah bermotif g sarung bermotif kotak tenda tempatnya bermalam  wita
2022-03-15,1503735323368460289,"para tokoh adat sampaikan harapan pengembangan sdm di kalimantan

pembangunan ibu kota nusantara ikn mendapatkan dukungan dari sejumlah pihak termasuk tokoh adat dan agama setempat",,"tokoh adat harapan pengembangan sdm kalimantan

pembangunan dukungan tokoh adat agama"
2022-03-15,1503735282067144709,gubernur ganjar rahasiakan lokasi air dan tanah untuk ibu kota nusantara sampai konsul ke sesepuh jawa,,gubernur ganjar rahasiakan lokasi air konsul sesepuh jawa
2022-03-15,1503733878355243010,satukan tanah dan air untuk ibu kota negara nusantara,,satukan air
2022-03-15,1503733821572669442,"gubernur nusa tenggara timur ntt kakak viktor b laiskodat hadir dalam acara kendi nusantara di ibu kota negara ikn nusantara untuk mewakili daerahnya 

berikut fakta tanah dan air dari ntt untuk",,"gubernur nusa tenggara ntt kakak viktor b laiskodat hadir acara kendi mewakili daerahnya 

berikut fakta air ntt"
2022-03-15,1503732352832352256,usai bermalam di ibu kota nusantara ikn kabupaten penajam paser utara provinsi kalimantan timur presiden jokowi dan ibu iriana joko widodo menuju bandar udara internasional sultan aji muhammad sulaiman sepinggan kota balikpapan pada selasa  maret,,bermalam kabupaten penajam paser utara provinsi iriana bandar udara internasional sultan aji muhammad sulaiman sepinggan balikpapan selasa  maret
2022-03-15,1503731263395745792,tonggak sejarah bagi bangsa indonesia mewujudkan citacita besar yakni pembangunan ibu kota nusantara,,tonggak sejarah bangsa mewujudkan citacita
2022-03-15,1503730142778060811,penanaman pohon di ibu kota negara nusantara,,penanaman pohon
2022-03-15,1503729799059042307,bersama dengan  gubernur nusantara presiden jokowi melakukan ritual kendi nusantara di ibu kota negara nusantara dan camping bersama dengan para gubernur,, gubernur ritual kendi camping gubernur
2022-03-15,1503729469478998024,pembangunan ibu kota nusantara akan kita awali dengan merehabilitasi hutanhutan yang ada agar areaarea di ikn dan sekitarnya kembali pada fungsi semula yaitu sebagai hutan tropis bukan hutan yang monokultur atau yang homogen,,awali merehabilitasi hutanhutan areaarea fungsi hutan tropis hutan monokultur homogen
2022-03-15,1503729058072313861,presiden  satukan tanah dan air untuk ibu kota nusantara,, satukan air
2022-03-15,1503728843622068224,presiden  menjelaskan penyatuan tanah dan air dari seluruh provinsi di indonesia menjadi tonggak sejarah bagi bangsa indonesia dalam rangka mewujudkan citacita besar yakni pembangunan ibu kota nusantara ikn,, penyatuan air provinsi tonggak sejarah bangsa rangka mewujudkan citacita
2022-03-15,1503728300262567946,satukan tanah air untuk ibu kota nusantara oleh presiden,,satukan air
2022-03-15,1503726991878500354,"ritual kendi nusantara di ikn dikritik ganjar pranowo pasang badan

sesuai permintaan jokowi ganjar membawa air dan tanah nantinya akan disatukan di titik nol yang menjadi lokasi dibangunnya calon ibu kota negara ikn nusantara",,"ritual kendi dikritik ganjar pranowo pasang badan

sesuai permintaan ganjar membawa air disatukan lokasi dibangunnya calon"
2022-03-15,1503726650923442177,"dari titik nol kilometer presiden menuju tempat bermalam di ikn

dari kawasan titik nol kilometer ibu kota nusantara ikn presiden joko widodo  bersama ibu iriana joko widodo menuju tempat untuk bermalam di kawasan ikn",,"kilometer bermalam ikn

dari kilometer  iriana bermalam"
2022-03-15,1503725978421325824,kesan dan harapan para gubernur pada ibu kota nusantara  maret,,kesan harapan gubernur  maret
2022-03-15,1503723551668719617,mantul  pak  satukan tanah air untuk ibu kota negara nusantara,,mantul   satukan air
2022-03-15,1503723231735279618,infonya nih gaes kemah di ibu kota negara ikn nusantara menteri bumn erick thohir dan sejumlah menteri menemani presiden jokowi kemah di ikn,,infonya nih gaes kemah menteri bumn erick thohir menteri menemani kemah
2022-03-15,1503723128903544837,"kesan dan harapan para gubernur pada ikn

para perwakilan provinsi dari seluruh tanah air hadir mengikuti  prosesi penyatuan tanah dan air secara simbolis bersama presiden joko widodo  di kawasan titik nol kilometer ibu kota nusantara ikn",,"kesan harapan gubernur ikn

para perwakilan provinsi air hadir mengikuti  prosesi penyatuan air simbolis  kilometer"
2022-03-15,1503722275081625600,"dalam mendukung dimulainya pembangunan ibu kota nusantara 

mudahmudahan kita berdoa semoga hidayah dan barokah dari allah swt memberikan kemudahan dan kelancaran kita dalam membangun ibu kota nusantara ini terima kasih tandasnya",,"mendukung 

mudahmudahan berdoa semoga hidayah barokah allah swt kemudahan kelancaran membangun terima kasih"
2022-03-15,1503722193142059012,"para perwakilan provinsi dari seluruh tanah air hadir mengikuti  prosesi penyatuan tanah dan air secara simbolis bersama presiden  di kawasan titik nol kilometer ibu kota nusantara ikn

berikut kesan dan harapan gubernur jawa barat",,"perwakilan provinsi air hadir mengikuti  prosesi penyatuan air simbolis  kilometer ikn

berikut kesan harapan gubernur jawa barat"
2022-03-15,1503722096803082241,"para perwakilan provinsi dari seluruh tanah air hadir mengikuti  prosesi penyatuan tanah dan air secara simbolis bersama presiden  di kawasan titik nol kilometer ibu kota nusantara ikn

berikut kesan dan harapan gubernur papua barat dominggus mandacan",,"perwakilan provinsi air hadir mengikuti  prosesi penyatuan air simbolis  kilometer ikn

berikut kesan harapan gubernur papua barat dominggus mandacan"
2022-03-15,1503721995217010693,"para perwakilan provinsi dari seluruh tanah air hadir mengikuti  prosesi penyatuan tanah dan air secara simbolis bersama presiden  di kawasan titik nol kilometer ibu kota nusantara ikn

berikut kesan dan harapan gubernur nusa tenggara timur victor laiskodat",,"perwakilan provinsi air hadir mengikuti  prosesi penyatuan air simbolis  kilometer ikn

berikut kesan harapan gubernur nusa tenggara victor laiskodat"
2022-03-15,1503721900803264514,"para perwakilan provinsi dari seluruh tanah air hadir mengikuti  prosesi penyatuan tanah dan air secara simbolis bersama presiden  di kawasan titik nol kilometer ibu kota nusantara ikn

berikut kesan dan harapan gubernur kalimantan timur",,"perwakilan provinsi air hadir mengikuti  prosesi penyatuan air simbolis  kilometer ikn

berikut kesan harapan gubernur"
2022-03-15,1503721456395456516,"titik nol ibu kota negara nusantara

jayalah negeriku indonesia 
sejarah ikn dimulai dari sini",,"nusantara

jayalah negeriku 
sejarah"
2022-03-15,1503720924528332800,"presiden penyatuan tanah dan air bentuk kebinekaan dan persatuan yang kuat

penyatuan tanah dan air dari seluruh provinsi di indonesia menjadi tonggak sejarah bagi bangsa indonesia dalam rangka mewujudkan citacita besar yakni pembangunan ibu kota nusantara ikn",,"penyatuan air bentuk kebinekaan persatuan kuat

penyatuan air provinsi tonggak sejarah bangsa rangka mewujudkan citacita"
2022-03-15,1503720701135577091,softbank corp batal berinvestasi di ibu kota negara nusantara di kalimantan timur sang bos pun cabut dari dewan pengarah ikn,,softbank corp batal berinvestasi sang bos cabut dewan pengarah
2022-03-15,1503720650275393536,sejumlah menteri akan menemani presiden jokowi berkemah di ibu kota negara ikn nusantara tiga nama di antaranya adalah menteri bumn erick thohir menteri investasi bahlil lahadalia serta menteri pupr pak bas,,menteri menemani berkemah nama menteri bumn erick thohir menteri investasi bahlil lahadalia menteri pupr bas
2022-03-15,1503720174100254728,tahukah kaliaann sejumlah menteri akan menemani presiden jokowi berkemah di ibu kota negara ikn nusantara salah satu nya menteri bumn erick thohir,,tahukah kaliaann menteri menemani berkemah salah nya menteri bumn erick thohir
2022-03-15,1503719605524566019,"apa nanti di sekolah kalau guru tanya ke murid apa nama ibu kota indonesia
murid  nusantara

ibu kotanya berasa seluruh indonesia",,"sekolah guru murid nama indonesia
murid  nusantara

ibu kotanya berasa"
2022-03-15,1503719580954656768,senin  presiden  amp ibu iriana joko widodo tiba di kawasan titik nol kilometer ibu kota nusantara ikn di kabupaten penajam paser utara kalimantan timur sekitar pukul  wita dengan disambut prosesi adat tepung tawar dari sultan kutai kartanegara,,senin   amp iriana kilometer kabupaten penajam paser utara  wita disambut prosesi adat tepung tawar sultan kutai kartanegara
2022-03-15,1503719121737117699,"sejumlah menteri menemani presiden jokowi berkemah di ibu kota negara nusantara
ada  menteri yang ikut berkemah dan juga gubernur kaltim
mereka berkemah dengan fasilitas terbatas bahkan hanya makan mie instan",,"menteri menemani berkemah nusantara
ada  menteri berkemah gubernur kaltim
mereka berkemah fasilitas terbatas makan mie instan"
2022-03-15,1503719027813728258,bersama menuju cita  cita besar pembangunan ibu kota negara  nusantara,,cita  cita 
2022-03-15,1503719014102552579,penyatuan tanah dan air dari seluruh indonesia menjadi tonggak sejarah bagi bangsa indonesia dalam mewujudkan cita cita besar pembangunan ibu kota nusantara,,penyatuan air tonggak sejarah bangsa mewujudkan cita cita
2022-03-15,1503718972495171592,softbank corp batal berinvestasi di ibu kota negara ikn nusantara di kalimantan timur kaltim ada apa,,softbank corp batal berinvestasi kaltim
2022-03-15,1503718644592697349,pengen nginep sehari di titik  ibu kota nusantara,,pengen nginep sehari 
2022-03-15,1503718221320699904,twit di atas membangun ibu kota nusantara twit ini ibu kota negara memang lah gak jelas,,twit membangun twit gak
2022-03-15,1503717162464456707,"saat presiden menikmati malam di ikn

udara sejuk dan cuaca cerah terasa pada malam hari di ibu kota nusantara ikn di tempat presiden  bermalam senin  maret",,"menikmati malam ikn

udara sejuk cuaca cerah malam  bermalam senin  maret"
2022-03-15,1503715489176231938,ibu kota negara nusantara adalah simbol persatuan bangsa indonesia,,simbol persatuan bangsa
2022-03-15,1503715014342938632,harapan para gubernur anies baswedan viktor laiskodat isran noor ridwan kamil serta dominggus madacan pada ibu kota nusantara ketika bawa segumpal tanah serta sekendi air buat ditaruh di tempat baru,,harapan gubernur anies baswedan viktor laiskodat isran noor ridwan kamil dominggus madacan bawa segumpal sekendi air ditaruh
2022-03-15,1503714322039848961,usai bermalam di ibu kota nusantara ikn kabupaten penajam paser utara provinsi kalimantan timur presiden joko widodo dan ibu iriana joko widodo menuju bandar udara internasional sultan aji muhammad sulaiman sepinggan kota balikpapan pada selasa  maret,,bermalam kabupaten penajam paser utara provinsi iriana bandar udara internasional sultan aji muhammad sulaiman sepinggan balikpapan selasa  maret
2022-03-15,1503714304175996931,"di awali muncul nya islam nusantara
baca alquran langgam jawa 
ibu kota nusantara
terus di atur nya suara toa
muncul lagi logo halal nusantara itu sudah ter d u g a syariat islam di tenggelam kan dn budaya nusantara di munculkan
ending nya mungkin sudah pada paham nasib islam",,"awali muncul nya islam nusantara
baca alquran langgam jawa 
ibu nusantara
terus atur nya suara toa
muncul logo halal ter d u g a syariat islam tenggelam dn budaya munculkan
ending nya paham nasib islam"
2022-03-15,1503712877370560514,baca artikel terkait lainnya seputar ibu kota negara nusantara,,baca artikel terkait seputar
2022-03-15,1503712360078651402,ibu kota nusantara dibangun  sebagai  ibu kota indonesia  ibu kota nusantara adalah nama ibu kota negara indonesia mbooohhh,,dibangun    nama mbooohhh
2022-03-15,1503711103788138498,logika saya agak tak warasikn nusantaraibu kota negara nusantara  lalu kemana nkrinya,,logika warasikn nusantaraibu  kemana nkrinya
2022-03-15,1503709022108602370,lapor bosqu tulisan terbaru pak guru  dg judul jenama ibu kota nusantara dimuat di kolom opini   selamat membaca,,lapor bosqu tulisan terbaru guru  dg judul jenama dimuat kolom opini   selamat membaca
2022-03-15,1503707998606159875,"gubernur sumatera selatan kakak herman deru hadir dalam acara kendi nusantara di ibu kota negara ikn nusantara untuk mewakili daerahnya 

berikut fakta tanah dan air dari sumatera selatan untuk",,"gubernur sumatera selatan kakak herman deru hadir acara kendi mewakili daerahnya 

berikut fakta air sumatera selatan"
2022-03-15,1503705690669428738,"cara mistis memulai proyek ibu kota negara

sejumlah akademisi dan cendekiawan mengkritik ritual adat berupa pengisian tanah dan air ke wadah bernama kendi nusantara yang digelar pemerintah pusat di titik nol proyek ibu kota negara ikn",,"mistis proyek negara

sejumlah akademisi cendekiawan mengkritik ritual adat pengisian air wadah bernama kendi digelar pusat proyek"
2022-03-15,1503705626354282497,"peristiwa bersejarah bangsa indonesia

ibu kota nusantara",,"peristiwa bersejarah bangsa indonesia

ibu"
2022-03-15,1503704825208643586,pak presiden jokowi menyempatkan berkemah di tengah hutan bersama dengan bbrp menteri salah satunya adl menteri bumn  setelah acara penyatuan tanah dan air di ibu kota negara ikn nusantara,,menyempatkan berkemah hutan bbrp menteri salah satunya adl menteri bumn  acara penyatuan air
2022-03-15,1503704389080731650,"dari titik nol kilometer presiden menuju tempat bermalam di ikn

dari kawasan titik nol kilometer ibu kota nusantara ikn presiden  bersama ibu iriana joko widodo menuju tempat untuk bermalam di kawasan ikn",,"kilometer bermalam ikn

dari kilometer  iriana bermalam"
